Nota,Parcela,Valor,DataEntrada
887161,4,2302.99211710111,2024-01-17
887161,5,2302.99211710111,2024-02-17
887161,6,2302.99211710111,2024-03-17
887161,7,2302.99211710111,2024-04-17
887161,8,2302.99211710111,2024-05-17
887161,9,2302.99211710111,2024-06-17
887163,1,6450.64904553971,2024-06-09
887164,1,3492.98396809833,2023-08-10
887164,2,3492.98396809833,2023-09-10
887164,3,3492.98396809833,2023-10-10
887164,4,3492.98396809833,2023-11-10
887164,5,3492.98396809833,2023-12-10
887164,6,3492.98396809833,2024-01-10
887164,7,3492.98396809833,2024-02-10
887164,8,3492.98396809833,2024-03-10
887164,9,3492.98396809833,2024-04-10
887164,10,3492.98396809833,2024-05-10
887164,11,3492.98396809833,2024-06-10
887166,1,2991.76448128351,2023-02-05
887166,2,2991.76448128351,2023-03-05
887166,3,2991.76448128351,2023-04-05
887166,4,2991.76448128351,2023-05-05
887166,5,2991.76448128351,2023-06-05
887166,6,2991.76448128351,2023-07-05
887166,7,2991.76448128351,2023-08-05
887166,8,2991.76448128351,2023-09-05
887166,9,2991.76448128351,2023-10-05
887166,10,2991.76448128351,2023-11-05
887166,11,2991.76448128351,2023-12-05
887166,12,2991.76448128351,2024-01-05
887166,13,2991.76448128351,2024-02-05
887166,14,2991.76448128351,2024-03-05
887166,15,2991.76448128351,2024-04-05
887166,16,2991.76448128351,2024-05-05
887166,17,2991.76448128351,2024-06-05
887167,1,8784.40234982498,2023-02-03
887167,2,8784.40234982498,2023-03-03
887167,3,8784.40234982498,2023-04-03
887167,4,8784.40234982498,2023-05-03
887167,5,8784.40234982498,2023-06-03
887167,6,8784.40234982498,2023-07-03
887167,7,8784.40234982498,2023-08-03
887167,8,8784.40234982498,2023-09-03
887167,9,8784.40234982498,2023-10-03
887167,10,8784.40234982498,2023-11-03
887167,11,8784.40234982498,2023-12-03
887167,12,8784.40234982498,2024-01-03
887167,13,8784.40234982498,2024-02-03
887167,14,8784.40234982498,2024-03-03
887167,15,8784.40234982498,2024-04-03
887167,16,8784.40234982498,2024-05-03
887167,17,8784.40234982498,2024-06-03
887169,1,4664.14994341249,2023-06-08
887169,2,4664.14994341249,2023-07-08
887169,3,4664.14994341249,2023-08-08
887169,4,4664.14994341249,2023-09-08
887169,5,4664.14994341249,2023-10-08
887169,6,4664.14994341249,2023-11-08
887169,7,4664.14994341249,2023-12-08
887169,8,4664.14994341249,2024-01-08
887169,9,4664.14994341249,2024-02-08
887169,10,4664.14994341249,2024-03-08
887169,11,4664.14994341249,2024-04-08
887169,12,4664.14994341249,2024-05-08
887169,13,4664.14994341249,2024-06-08
887170,1,2186.23330257573,2023-05-12
887170,2,2186.23330257573,2023-06-12
887170,3,2186.23330257573,2023-07-12
887170,4,2186.23330257573,2023-08-12
887170,5,2186.23330257573,2023-09-12
887170,6,2186.23330257573,2023-10-12
887170,7,2186.23330257573,2023-11-12
887170,8,2186.23330257573,2023-12-12
887170,9,2186.23330257573,2024-01-12
887170,10,2186.23330257573,2024-02-12
887170,11,2186.23330257573,2024-03-12
887170,12,2186.23330257573,2024-04-12
887170,13,2186.23330257573,2024-05-12
887170,14,2186.23330257573,2024-06-12
887171,1,8401.57434230355,2023-12-24
887171,2,8401.57434230355,2024-01-24
887171,3,8401.57434230355,2024-02-24
887171,4,8401.57434230355,2024-03-24
887171,5,8401.57434230355,2024-04-24
887171,6,8401.57434230355,2024-05-24
887171,7,8401.57434230355,2024-06-24
887172,1,6542.67827144149,2023-09-27
887172,2,6542.67827144149,2023-10-27
887172,3,6542.67827144149,2023-11-27
887172,4,6542.67827144149,2023-12-27
887172,5,6542.67827144149,2024-01-27
887172,6,6542.67827144149,2024-02-27
887172,7,6542.67827144149,2024-03-27
887172,8,6542.67827144149,2024-04-27
887172,9,6542.67827144149,2024-05-27
887172,10,6542.67827144149,2024-06-27
887173,1,2605.61016456225,2024-04-16
887173,2,2605.61016456225,2024-05-16
887173,3,2605.61016456225,2024-06-16
887175,1,5886.57822148049,2024-01-24
887175,2,5886.57822148049,2024-02-24
887175,3,5886.57822148049,2024-03-24
887175,4,5886.57822148049,2024-04-24
887175,5,5886.57822148049,2024-05-24
887175,6,5886.57822148049,2024-06-24
887176,1,4393.86703341978,2023-04-26
887176,2,4393.86703341978,2023-05-26
887176,3,4393.86703341978,2023-06-26
887176,4,4393.86703341978,2023-07-26
887176,5,4393.86703341978,2023-08-26
887176,6,4393.86703341978,2023-09-26
887176,7,4393.86703341978,2023-10-26
887176,8,4393.86703341978,2023-11-26
887176,9,4393.86703341978,2023-12-26
887176,10,4393.86703341978,2024-01-26
887176,11,4393.86703341978,2024-02-26
887176,12,4393.86703341978,2024-03-26
887176,13,4393.86703341978,2024-04-26
887176,14,4393.86703341978,2024-05-26
887176,15,4393.86703341978,2024-06-26
887177,1,5538.72934132115,2023-11-20
887177,2,5538.72934132115,2023-12-20
887177,3,5538.72934132115,2024-01-20
887177,4,5538.72934132115,2024-02-20
887177,5,5538.72934132115,2024-03-20
887177,6,5538.72934132115,2024-04-20
887177,7,5538.72934132115,2024-05-20
887177,8,5538.72934132115,2024-06-20
887182,1,5562.31270224549,2023-03-04
887182,2,5562.31270224549,2023-04-04
887182,3,5562.31270224549,2023-05-04
887182,4,5562.31270224549,2023-06-04
887182,5,5562.31270224549,2023-07-04
887182,6,5562.31270224549,2023-08-04
887182,7,5562.31270224549,2023-09-04
887182,8,5562.31270224549,2023-10-04
887182,9,5562.31270224549,2023-11-04
887182,10,5562.31270224549,2023-12-04
887182,11,5562.31270224549,2024-01-04
887182,12,5562.31270224549,2024-02-04
887182,13,5562.31270224549,2024-03-04
887182,14,5562.31270224549,2024-04-04
887182,15,5562.31270224549,2024-05-04
887182,16,5562.31270224549,2024-06-04
887183,1,4785.91848608036,2024-03-05
887183,2,4785.91848608036,2024-04-05
887183,3,4785.91848608036,2024-05-05
887183,4,4785.91848608036,2024-06-05
887185,1,2566.22668065494,2023-03-14
887185,2,2566.22668065494,2023-04-14
887185,3,2566.22668065494,2023-05-14
887185,4,2566.22668065494,2023-06-14
887185,5,2566.22668065494,2023-07-14
887185,6,2566.22668065494,2023-08-14
887185,7,2566.22668065494,2023-09-14
887185,8,2566.22668065494,2023-10-14
887185,9,2566.22668065494,2023-11-14
887185,10,2566.22668065494,2023-12-14
887185,11,2566.22668065494,2024-01-14
887185,12,2566.22668065494,2024-02-14
887185,13,2566.22668065494,2024-03-14
887185,14,2566.22668065494,2024-04-14
887185,15,2566.22668065494,2024-05-14
887185,16,2566.22668065494,2024-06-14
887186,1,4851.82587676441,2024-04-17
887186,2,4851.82587676441,2024-05-17
887186,3,4851.82587676441,2024-06-17
887187,1,4555.78727390125,2023-10-27
887187,2,4555.78727390125,2023-11-27
887187,3,4555.78727390125,2023-12-27
887187,4,4555.78727390125,2024-01-27
887187,5,4555.78727390125,2024-02-27
887187,6,4555.78727390125,2024-03-27
887187,7,4555.78727390125,2024-04-27
887187,8,4555.78727390125,2024-05-27
887187,9,4555.78727390125,2024-06-27
887190,1,8043.91332093369,2023-12-16
887190,2,8043.91332093369,2024-01-16
887190,3,8043.91332093369,2024-02-16
887190,4,8043.91332093369,2024-03-16
887190,5,8043.91332093369,2024-04-16
887190,6,8043.91332093369,2024-05-16
887190,7,8043.91332093369,2024-06-16
887191,1,8947.28894188172,2023-09-05
887191,2,8947.28894188172,2023-10-05
887191,3,8947.28894188172,2023-11-05
887191,4,8947.28894188172,2023-12-05
887191,5,8947.28894188172,2024-01-05
887191,6,8947.28894188172,2024-02-05
887191,7,8947.28894188172,2024-03-05
887191,8,8947.28894188172,2024-04-05
887191,9,8947.28894188172,2024-05-05
887191,10,8947.28894188172,2024-06-05
887192,1,2124.02615133685,2023-03-27
887192,2,2124.02615133685,2023-04-27
887192,3,2124.02615133685,2023-05-27
887192,4,2124.02615133685,2023-06-27
887192,5,2124.02615133685,2023-07-27
887192,6,2124.02615133685,2023-08-27
887192,7,2124.02615133685,2023-09-27
887192,8,2124.02615133685,2023-10-27
887192,9,2124.02615133685,2023-11-27
887192,10,2124.02615133685,2023-12-27
887192,11,2124.02615133685,2024-01-27
887192,12,2124.02615133685,2024-02-27
887192,13,2124.02615133685,2024-03-27
887192,14,2124.02615133685,2024-04-27
887192,15,2124.02615133685,2024-05-27
887192,16,2124.02615133685,2024-06-27
887194,1,6158.19253123428,2024-05-08
887194,2,6158.19253123428,2024-06-08
887195,1,4748.90645790681,2024-06-13
887196,1,4042.16578020938,2024-03-04
887196,2,4042.16578020938,2024-04-04
887196,3,4042.16578020938,2024-05-04
887196,4,4042.16578020938,2024-06-04
887197,1,8995.61047493926,2023-08-18
887197,2,8995.61047493926,2023-09-18
887197,3,8995.61047493926,2023-10-18
887197,4,8995.61047493926,2023-11-18
887197,5,8995.61047493926,2023-12-18
887197,6,8995.61047493926,2024-01-18
887197,7,8995.61047493926,2024-02-18
887197,8,8995.61047493926,2024-03-18
887197,9,8995.61047493926,2024-04-18
887197,10,8995.61047493926,2024-05-18
887197,11,8995.61047493926,2024-06-18
887198,1,2793.20435771284,2023-06-30
887198,2,2793.20435771284,2023-07-30
887198,3,2793.20435771284,2023-08-30
887198,4,2793.20435771284,2023-09-30
887198,5,2793.20435771284,2023-10-30
887198,6,2793.20435771284,2023-11-30
887198,7,2793.20435771284,2023-12-30
887198,8,2793.20435771284,2024-01-30
887198,9,2793.20435771284,2024-02-29
887198,10,2793.20435771284,2024-03-30
887198,11,2793.20435771284,2024-04-30
887198,12,2793.20435771284,2024-05-30
887198,13,2793.20435771284,2024-06-30
887199,1,4084.97880625346,2023-08-22
887199,2,4084.97880625346,2023-09-22
887199,3,4084.97880625346,2023-10-22
887199,4,4084.97880625346,2023-11-22
887199,5,4084.97880625346,2023-12-22
887199,6,4084.97880625346,2024-01-22
887199,7,4084.97880625346,2024-02-22
887199,8,4084.97880625346,2024-03-22
887199,9,4084.97880625346,2024-04-22
887199,10,4084.97880625346,2024-05-22
887199,11,4084.97880625346,2024-06-22
887200,1,6426.71681885011,2023-10-19
887200,2,6426.71681885011,2023-11-19
887200,3,6426.71681885011,2023-12-19
887200,4,6426.71681885011,2024-01-19
887200,5,6426.71681885011,2024-02-19
887200,6,6426.71681885011,2024-03-19
887200,7,6426.71681885011,2024-04-19
887200,8,6426.71681885011,2024-05-19
887200,9,6426.71681885011,2024-06-19
887201,1,8996.63418355807,2023-08-14
887201,2,8996.63418355807,2023-09-14
887201,3,8996.63418355807,2023-10-14
887201,4,8996.63418355807,2023-11-14
887201,5,8996.63418355807,2023-12-14
887201,6,8996.63418355807,2024-01-14
887201,7,8996.63418355807,2024-02-14
887201,8,8996.63418355807,2024-03-14
887201,9,8996.63418355807,2024-04-14
887201,10,8996.63418355807,2024-05-14
887201,11,8996.63418355807,2024-06-14
887202,1,5810.99185116143,2023-03-14
887202,2,5810.99185116143,2023-04-14
887202,3,5810.99185116143,2023-05-14
887202,4,5810.99185116143,2023-06-14
887202,5,5810.99185116143,2023-07-14
887202,6,5810.99185116143,2023-08-14
887202,7,5810.99185116143,2023-09-14
887202,8,5810.99185116143,2023-10-14
887202,9,5810.99185116143,2023-11-14
887202,10,5810.99185116143,2023-12-14
887202,11,5810.99185116143,2024-01-14
887202,12,5810.99185116143,2024-02-14
887202,13,5810.99185116143,2024-03-14
887202,14,5810.99185116143,2024-04-14
887202,15,5810.99185116143,2024-05-14
887202,16,5810.99185116143,2024-06-14
887204,1,4321.19292861586,2023-08-15
887204,2,4321.19292861586,2023-09-15
887204,3,4321.19292861586,2023-10-15
887204,4,4321.19292861586,2023-11-15
887204,5,4321.19292861586,2023-12-15
887204,6,4321.19292861586,2024-01-15
887204,7,4321.19292861586,2024-02-15
887204,8,4321.19292861586,2024-03-15
887204,9,4321.19292861586,2024-04-15
887204,10,4321.19292861586,2024-05-15
887204,11,4321.19292861586,2024-06-15
887205,1,4764.31700599297,2024-01-21
887205,2,4764.31700599297,2024-02-21
887205,3,4764.31700599297,2024-03-21
887205,4,4764.31700599297,2024-04-21
887205,5,4764.31700599297,2024-05-21
887205,6,4764.31700599297,2024-06-21
887206,1,2360.71801069722,2023-12-18
887206,2,2360.71801069722,2024-01-18
887206,3,2360.71801069722,2024-02-18
887206,4,2360.71801069722,2024-03-18
887206,5,2360.71801069722,2024-04-18
887206,6,2360.71801069722,2024-05-18
887206,7,2360.71801069722,2024-06-18
887207,1,2977.202599122,2023-06-23
887207,2,2977.202599122,2023-07-23
887207,3,2977.202599122,2023-08-23
887207,4,2977.202599122,2023-09-23
887207,5,2977.202599122,2023-10-23
887207,6,2977.202599122,2023-11-23
887207,7,2977.202599122,2023-12-23
887207,8,2977.202599122,2024-01-23
887207,9,2977.202599122,2024-02-23
887207,10,2977.202599122,2024-03-23
887207,11,2977.202599122,2024-04-23
887207,12,2977.202599122,2024-05-23
887207,13,2977.202599122,2024-06-23
887208,1,4372.50922604423,2023-06-11
887208,2,4372.50922604423,2023-07-11
887208,3,4372.50922604423,2023-08-11
887208,4,4372.50922604423,2023-09-11
887208,5,4372.50922604423,2023-10-11
887208,6,4372.50922604423,2023-11-11
887208,7,4372.50922604423,2023-12-11
887208,8,4372.50922604423,2024-01-11
887208,9,4372.50922604423,2024-02-11
887208,10,4372.50922604423,2024-03-11
887208,11,4372.50922604423,2024-04-11
887208,12,4372.50922604423,2024-05-11
887208,13,4372.50922604423,2024-06-11
887209,1,5959.34231113511,2023-01-21
887209,2,5959.34231113511,2023-02-21
887209,3,5959.34231113511,2023-03-21
887209,4,5959.34231113511,2023-04-21
887209,5,5959.34231113511,2023-05-21
887209,6,5959.34231113511,2023-06-21
887209,7,5959.34231113511,2023-07-21
887209,8,5959.34231113511,2023-08-21
887209,9,5959.34231113511,2023-09-21
887209,10,5959.34231113511,2023-10-21
887209,11,5959.34231113511,2023-11-21
887209,12,5959.34231113511,2023-12-21
887209,13,5959.34231113511,2024-01-21
887209,14,5959.34231113511,2024-02-21
887209,15,5959.34231113511,2024-03-21
887209,16,5959.34231113511,2024-04-21
887209,17,5959.34231113511,2024-05-21
887209,18,5959.34231113511,2024-06-21
887210,1,2135.18113131139,2023-02-13
887210,2,2135.18113131139,2023-03-13
887210,3,2135.18113131139,2023-04-13
887210,4,2135.18113131139,2023-05-13
887210,5,2135.18113131139,2023-06-13
887210,6,2135.18113131139,2023-07-13
887210,7,2135.18113131139,2023-08-13
887210,8,2135.18113131139,2023-09-13
887210,9,2135.18113131139,2023-10-13
887210,10,2135.18113131139,2023-11-13
887210,11,2135.18113131139,2023-12-13
887210,12,2135.18113131139,2024-01-13
887210,13,2135.18113131139,2024-02-13
887210,14,2135.18113131139,2024-03-13
887210,15,2135.18113131139,2024-04-13
887210,16,2135.18113131139,2024-05-13
887210,17,2135.18113131139,2024-06-13
887211,1,6507.29447366194,2024-03-22
887211,2,6507.29447366194,2024-04-22
887211,3,6507.29447366194,2024-05-22
887211,4,6507.29447366194,2024-06-22
887212,1,4516.92429259052,2023-11-04
887212,2,4516.92429259052,2023-12-04
887212,3,4516.92429259052,2024-01-04
887212,4,4516.92429259052,2024-02-04
887212,5,4516.92429259052,2024-03-04
887212,6,4516.92429259052,2024-04-04
887212,7,4516.92429259052,2024-05-04
887212,8,4516.92429259052,2024-06-04
887213,1,4469.51798119953,2023-10-15
887213,2,4469.51798119953,2023-11-15
887213,3,4469.51798119953,2023-12-15
887213,4,4469.51798119953,2024-01-15
887213,5,4469.51798119953,2024-02-15
887213,6,4469.51798119953,2024-03-15
887213,7,4469.51798119953,2024-04-15
887213,8,4469.51798119953,2024-05-15
887213,9,4469.51798119953,2024-06-15
887214,1,5159.29678849362,2023-03-13
887214,2,5159.29678849362,2023-04-13
887214,3,5159.29678849362,2023-05-13
887214,4,5159.29678849362,2023-06-13
887214,5,5159.29678849362,2023-07-13
887214,6,5159.29678849362,2023-08-13
887214,7,5159.29678849362,2023-09-13
887214,8,5159.29678849362,2023-10-13
887214,9,5159.29678849362,2023-11-13
887214,10,5159.29678849362,2023-12-13
887214,11,5159.29678849362,2024-01-13
887214,12,5159.29678849362,2024-02-13
887214,13,5159.29678849362,2024-03-13
887214,14,5159.29678849362,2024-04-13
887214,15,5159.29678849362,2024-05-13
887214,16,5159.29678849362,2024-06-13
887215,1,8128.50620302168,2024-01-19
887215,2,8128.50620302168,2024-02-19
887215,3,8128.50620302168,2024-03-19
887215,4,8128.50620302168,2024-04-19
887215,5,8128.50620302168,2024-05-19
887215,6,8128.50620302168,2024-06-19
887216,1,2256.28490231172,2024-05-30
887216,2,2256.28490231172,2024-06-30
887217,1,6041.68731633306,2023-12-19
887217,2,6041.68731633306,2024-01-19
887217,3,6041.68731633306,2024-02-19
887217,4,6041.68731633306,2024-03-19
887217,5,6041.68731633306,2024-04-19
887217,6,6041.68731633306,2024-05-19
887217,7,6041.68731633306,2024-06-19
887218,1,4030.49894493715,2024-03-23
887218,2,4030.49894493715,2024-04-23
887218,3,4030.49894493715,2024-05-23
887218,4,4030.49894493715,2024-06-23
887219,1,3456.64050861548,2024-01-16
887219,2,3456.64050861548,2024-02-16
887219,3,3456.64050861548,2024-03-16
887219,4,3456.64050861548,2024-04-16
887219,5,3456.64050861548,2024-05-16
887219,6,3456.64050861548,2024-06-16
887222,1,5973.33332615921,2023-10-26
887222,2,5973.33332615921,2023-11-26
887222,3,5973.33332615921,2023-12-26
887222,4,5973.33332615921,2024-01-26
887222,5,5973.33332615921,2024-02-26
887222,6,5973.33332615921,2024-03-26
887222,7,5973.33332615921,2024-04-26
887222,8,5973.33332615921,2024-05-26
887222,9,5973.33332615921,2024-06-26
887223,1,2548.2779512515,2023-08-27
887223,2,2548.2779512515,2023-09-27
887223,3,2548.2779512515,2023-10-27
887223,4,2548.2779512515,2023-11-27
887223,5,2548.2779512515,2023-12-27
887223,6,2548.2779512515,2024-01-27
887223,7,2548.2779512515,2024-02-27
887223,8,2548.2779512515,2024-03-27
887223,9,2548.2779512515,2024-04-27
887223,10,2548.2779512515,2024-05-27
887223,11,2548.2779512515,2024-06-27
887224,1,3606.53617236755,2023-07-01
887224,2,3606.53617236755,2023-08-01
887224,3,3606.53617236755,2023-09-01
887224,4,3606.53617236755,2023-10-01
887224,5,3606.53617236755,2023-11-01
887224,6,3606.53617236755,2023-12-01
887224,7,3606.53617236755,2024-01-01
887224,8,3606.53617236755,2024-02-01
887224,9,3606.53617236755,2024-03-01
887224,10,3606.53617236755,2024-04-01
887224,11,3606.53617236755,2024-05-01
887224,12,3606.53617236755,2024-06-01
887226,1,3201.37368579923,2024-02-24
887226,2,3201.37368579923,2024-03-24
887226,3,3201.37368579923,2024-04-24
887226,4,3201.37368579923,2024-05-24
887226,5,3201.37368579923,2024-06-24
887228,1,2654.80602867868,2024-01-14
887228,2,2654.80602867868,2024-02-14
887228,3,2654.80602867868,2024-03-14
887228,4,2654.80602867868,2024-04-14
887228,5,2654.80602867868,2024-05-14
887228,6,2654.80602867868,2024-06-14
887229,1,3022.55920630516,2023-10-16
887229,2,3022.55920630516,2023-11-16
887229,3,3022.55920630516,2023-12-16
887229,4,3022.55920630516,2024-01-16
887229,5,3022.55920630516,2024-02-16
887229,6,3022.55920630516,2024-03-16
887229,7,3022.55920630516,2024-04-16
887229,8,3022.55920630516,2024-05-16
887229,9,3022.55920630516,2024-06-16
887231,1,3871.65857017333,2023-11-28
887231,2,3871.65857017333,2023-12-28
887231,3,3871.65857017333,2024-01-28
887231,4,3871.65857017333,2024-02-28
887231,5,3871.65857017333,2024-03-28
887231,6,3871.65857017333,2024-04-28
887231,7,3871.65857017333,2024-05-28
887231,8,3871.65857017333,2024-06-28
887232,1,7850.46306522265,2023-10-05
887232,2,7850.46306522265,2023-11-05
887232,3,7850.46306522265,2023-12-05
887232,4,7850.46306522265,2024-01-05
887232,5,7850.46306522265,2024-02-05
887232,6,7850.46306522265,2024-03-05
887232,7,7850.46306522265,2024-04-05
887232,8,7850.46306522265,2024-05-05
887232,9,7850.46306522265,2024-06-05
887233,1,2080.1842860332,2024-05-11
887233,2,2080.1842860332,2024-06-11
887235,1,4896.24212315139,2024-05-26
887235,2,4896.24212315139,2024-06-26
887239,1,2895.51145789247,2023-12-06
887239,2,2895.51145789247,2024-01-06
887239,3,2895.51145789247,2024-02-06
887239,4,2895.51145789247,2024-03-06
887239,5,2895.51145789247,2024-04-06
887239,6,2895.51145789247,2024-05-06
